strategy,prompt,machine_id,rejected,rejection_reason,sensor_id,severity,spike_value,rul,status,capacity_pct,machine_req,dispatch,rubric_aggregate,rubric_machine_name,rubric_rul,rubric_action,rubric_capacity,rubric_no_hallucination,rubric_notes,latency_ms,repeat,spike_summary,severity_multiplier
groq_gpt_oss_120b,bearing temperature spike on Machine 1,1,False,,Xs2,MEDIUM,0.78,36.53542709350586,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 36.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,917.4461364746094,1,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible bearing overheating.,
groq_gpt_oss_120b,motor temp anomaly on Machine 2,2,False,,Xs3,MEDIUM,0.73,40.031227111816406,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 40.0 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1229.2227745056152,1,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an abnormal rise — possible overheating issue.,
groq_gpt_oss_120b,oil pressure surge on Machine 3,3,False,,Xs4,MEDIUM,0.73,41.86508560180664,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.9 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1406.5768718719482,1,[gpt-oss-120b] Oil pressure sensor Xs4 indicates a sudden surge — possible hydraulic system overpressure.,
groq_gpt_oss_120b,vibration above normal on Machine 4,4,False,,Xs0,MEDIUM,0.73,42.70739364624024,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 42.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,3394.561767578125,1,[gpt-oss-120b] Vibration sensor Xs0 indicates elevated levels on Machine 4.,
groq_gpt_oss_120b,coolant flow disruption on Machine 5,5,False,,W3,MEDIUM,0.73,52.54700469970703,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 52.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1563.1346702575684,1,"[gpt-oss-120b] Coolant flow sensor W3 indicates a disruption, suggesting possible flow blockage or leak.",
groq_gpt_oss_120b,catastrophic bearing failure on Machine 1,1,False,,Xs2,HIGH,0.92,7.788233757019043,OFFLINE,80.0,18.594,"[Floor Manager] Metal Press OFFLINE at RUL 7.8 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Metal Press workload to remaining online machines. Factory at 80.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 18.59.",5.0,5.0,5.0,5.0,5.0,5.0,,2073.158025741577,1,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates catastrophic failure on Machine 1.,
groq_gpt_oss_120b,complete motor breakdown on Machine 2,2,False,,W0,HIGH,0.92,27.31430053710937,DEGRADED,70.0,21.25,[Floor Manager] Paint & Coat entering DEGRADED status at RUL 27.3 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 70.0% capacity — ΣPD/T at 21.25.,5.0,5.0,5.0,5.0,5.0,5.0,,1382.2190761566162,1,[gpt-oss-120b] Motor RPM sensor W0 indicates a complete motor failure on Machine 2.,
groq_gpt_oss_120b,oil pressure rupture on Machine 3,3,False,,Xs4,HIGH,0.92,11.198285102844238,OFFLINE,50.0,29.75,"[Floor Manager] PCB Line OFFLINE at RUL 11.2 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute PCB Line workload to remaining online machines. Factory at 50.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 29.75.",5.0,5.0,5.0,5.0,5.0,5.0,,1474.6840000152588,1,[gpt-oss-120b] Oil pressure sensor Xs4 detected a catastrophic rupture indicating immediate pressure loss.,
groq_gpt_oss_120b,explosion in Machine 4,4,False,,Xs2,HIGH,0.92,7.892189979553223,OFFLINE,30.0,49.583,"[Floor Manager] Final Assembly OFFLINE at RUL 7.9 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Final Assembly workload to remaining online machines. Factory at 30.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 49.58.",5.0,5.0,5.0,5.0,5.0,5.0,,1164.2780303955078,1,"[gpt-oss-120b] Explosion detected, causing sensor Xs2 to spike sharply and indicating a severe bearing temperature anomaly.",
groq_gpt_oss_120b,shaft lock on Machine 5,5,False,,W0,HIGH,0.92,25.967906951904297,DEGRADED,20.0,74.375,[Floor Manager] QC & Pack entering DEGRADED status at RUL 26.0 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 20.0% capacity — ΣPD/T at 74.38.,5.0,5.0,5.0,5.0,5.0,5.0,,2692.294120788574,1,[gpt-oss-120b] Motor RPM sensor W0 indicates a shaft lock — immediate shutdown required.,
groq_gpt_oss_120b,bearing overheat on metal press,1,False,,Xs2,MEDIUM,0.78,35.61860656738281,ONLINE,40.0,37.188,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 35.6 cycles — next scheduled inspection on-cycle. Factory at 40.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,2244.744062423706,1,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates elevated heat, suggesting possible bearing degradation.",
groq_gpt_oss_120b,oil pressure surge on QC line,5,False,,Xs4,MEDIUM,0.73,41.60377883911133,ONLINE,50.0,29.75,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.6 cycles — next scheduled inspection on-cycle. Factory at 50.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1557.4851036071775,1,"[gpt-oss-120b] Oil pressure sensor Xs4 indicates a sudden surge, suggesting a possible hydraulic pressure issue.",
groq_gpt_oss_120b,catastrophic failure on paint and coat,2,False,,Xs2,HIGH,0.92,8.056745529174805,OFFLINE,40.0,37.188,"[Floor Manager] Paint & Coat OFFLINE at RUL 8.1 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Paint & Coat workload to remaining online machines. Factory at 40.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 37.19.",5.0,5.0,5.0,5.0,5.0,5.0,,1139.5769119262695,1,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a catastrophic failure affecting the paint and coat process.,
groq_gpt_oss_120b,hi,1,True,"Input too short. Describe a machine fault e.g., 'bearing temperature spike on Machine 4'.",,,,,REJECTED,,,,,,,,,,,0.0045299530029296,1,,
groq_gpt_oss_120b,what is the weather today,1,True,"Unrecognized fault type. Try something like: 'high pressure in compressor', 'bearing overheat on Machine 3', or 'vibration spike on Metal Press'.",,,,,REJECTED,,,,,,,,,,,0.0193119049072265,1,,
groq_gpt_oss_120b,minor bearing wobble on Machine 1,1,False,,Xs2,LOW,0.52,71.47408294677734,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 71.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1090.37446975708,2,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a minor wobble, suggesting early bearing wear.",
groq_gpt_oss_120b,slight motor temp drift on Machine 2,2,False,,Xs3,LOW,0.55,70.38693237304688,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 70.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1814.6533966064453,2,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating a minor early-stage heating issue.",
groq_gpt_oss_120b,subtle pressure creep on Machine 3,3,False,,Xs4,LOW,0.52,74.2484359741211,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 74.2 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1031.226634979248,2,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating early pressure rise.",
groq_gpt_oss_120b,intermittent vibration on Machine 4,4,False,,Xs0,LOW,0.52,66.62745666503906,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 66.6 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,739.8452758789062,2,"[gpt-oss-120b] Intermittent vibration detected by sensor Xs0 on Machine 4, indicating a potential early-stage mechanical issue.",
groq_gpt_oss_120b,early sign of coolant flow drop on Machine 5,5,False,,W3,LOW,0.52,80.4262466430664,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 80.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,2601.9046306610107,2,"[gpt-oss-120b] Coolant flow sensor W3 shows an early decrease, indicating a potential leak.",
groq_gpt_oss_120b,bearing temperature spike on Machine 1,1,False,,Xs2,MEDIUM,0.73,38.78775405883789,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 38.8 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1213.0844593048096,2,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, indicating possible bearing overheating.",
groq_gpt_oss_120b,motor temp anomaly on Machine 2,2,False,,Xs3,MEDIUM,0.73,40.00756454467773,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 40.0 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1270.1220512390137,2,"[gpt-oss-120b] Motor temperature sensor Xs3 shows an anomaly, indicating possible overheating.",
groq_gpt_oss_120b,oil pressure surge on Machine 3,3,False,,Xs4,MEDIUM,0.73,43.3474006652832,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 43.3 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1142.8110599517822,2,[gpt-oss-120b] Oil pressure sensor Xs4 indicates a moderate surge — possible hydraulic system overload.,
groq_gpt_oss_120b,vibration above normal on Machine 4,4,False,,Xs0,MEDIUM,0.73,34.35807037353516,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 34.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1551.6834259033203,2,[gpt-oss-120b] Vibration sensor Xs0 indicates elevated levels on Machine 4.,
groq_gpt_oss_120b,coolant flow disruption on Machine 5,5,False,,W3,MEDIUM,0.73,56.31045913696289,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 56.3 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1200.6268501281738,2,"[gpt-oss-120b] Coolant flow sensor W3 indicates a disruption, suggesting a possible leak or pump issue.",
groq_gpt_oss_120b,catastrophic bearing failure on Machine 1,1,False,,Xs2,HIGH,0.92,8.648141860961914,OFFLINE,80.0,18.594,"[Floor Manager] Metal Press OFFLINE at RUL 8.6 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Metal Press workload to remaining online machines. Factory at 80.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 18.59.",5.0,5.0,5.0,5.0,5.0,5.0,,1481.2629222869873,2,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a catastrophic failure on Machine 1.,
groq_gpt_oss_120b,complete motor breakdown on Machine 2,2,False,,W0,HIGH,0.92,26.130943298339844,DEGRADED,70.0,21.25,[Floor Manager] Paint & Coat entering DEGRADED status at RUL 26.1 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 70.0% capacity — ΣPD/T at 21.25.,5.0,5.0,5.0,5.0,5.0,5.0,,1259.609937667847,2,[gpt-oss-120b] Motor RPM sensor W0 indicates a complete motor failure requiring immediate shutdown.,
groq_gpt_oss_120b,oil pressure rupture on Machine 3,3,False,,Xs4,HIGH,0.92,13.72193717956543,OFFLINE,50.0,29.75,"[Floor Manager] PCB Line OFFLINE at RUL 13.7 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute PCB Line workload to remaining online machines. Factory at 50.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 29.75.",5.0,5.0,5.0,5.0,5.0,5.0,,906.7103862762452,2,[gpt-oss-120b] Oil pressure sensor Xs4 indicates a severe rupture — immediate pressure loss risk.,
groq_gpt_oss_120b,explosion in Machine 4,4,False,,Xs2,HIGH,0.92,8.952430725097656,OFFLINE,30.0,49.583,"[Floor Manager] Final Assembly OFFLINE at RUL 9.0 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Final Assembly workload to remaining online machines. Factory at 30.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 49.58.",5.0,5.0,5.0,5.0,5.0,5.0,,2752.418041229248,2,"[gpt-oss-120b] Explosion detected, sensor Xs2 reading spikes sharply indicating severe bearing temperature anomaly.",
groq_gpt_oss_120b,shaft lock on Machine 5,5,False,,W0,HIGH,0.92,26.38035774230957,DEGRADED,20.0,74.375,[Floor Manager] QC & Pack entering DEGRADED status at RUL 26.4 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 20.0% capacity — ΣPD/T at 74.38.,5.0,5.0,5.0,5.0,5.0,5.0,,1203.4354209899902,2,[gpt-oss-120b] Motor RPM sensor W0 indicates a shaft lock — immediate shutdown required.,
groq_gpt_oss_120b,bearing overheat on metal press,1,False,,Xs2,MEDIUM,0.78,35.591827392578125,ONLINE,40.0,37.188,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 35.6 cycles — next scheduled inspection on-cycle. Factory at 40.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1666.3532257080078,2,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a moderate overheat on the metal press.,
groq_gpt_oss_120b,oil pressure surge on QC line,5,False,,Xs4,MEDIUM,0.73,42.00654220581055,ONLINE,50.0,29.75,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 42.0 cycles — next scheduled inspection on-cycle. Factory at 50.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,2286.8661880493164,2,[gpt-oss-120b] Oil pressure sensor Xs4 detected a sudden surge indicating a possible hydraulic pressure issue.,
groq_gpt_oss_120b,catastrophic failure on paint and coat,2,False,,Xs2,HIGH,0.92,7.745713710784912,OFFLINE,40.0,37.188,"[Floor Manager] Paint & Coat OFFLINE at RUL 7.7 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Paint & Coat workload to remaining online machines. Factory at 40.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 37.19.",5.0,5.0,5.0,5.0,5.0,5.0,,889.6026611328125,2,[gpt-oss-120b] Sensor Xs2 indicates a catastrophic failure affecting the paint and coat process.,
groq_gpt_oss_120b,hi,1,True,"Input too short. Describe a machine fault e.g., 'bearing temperature spike on Machine 4'.",,,,,REJECTED,,,,,,,,,,,0.0042915344238281,2,,
groq_gpt_oss_120b,what is the weather today,1,True,"Unrecognized fault type. Try something like: 'high pressure in compressor', 'bearing overheat on Machine 3', or 'vibration spike on Metal Press'.",,,,,REJECTED,,,,,,,,,,,0.0150203704833984,2,,
keyword_regex_extended,minor bearing wobble on Machine 1,1,False,,Xs2,LOW,0.55,70.44034576416016,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 70.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,9803.09534072876,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=LOW, value=0.55.",
keyword_regex_extended,slight motor temp drift on Machine 2,2,False,,Xs2,LOW,0.55,72.49862670898438,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 72.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,12.52293586730957,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=LOW, value=0.55.",
keyword_regex_extended,subtle pressure creep on Machine 3,3,False,,Xs4,LOW,0.55,70.82255554199219,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 70.8 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,8.520364761352539,0,"[BASELINE-REGEX-EXTENDED] Xs4 fault, severity=LOW, value=0.55.",
keyword_regex_extended,intermittent vibration on Machine 4,4,False,,Xs0,LOW,0.55,66.87002563476562,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 66.9 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,10.282039642333984,0,"[BASELINE-REGEX-EXTENDED] Xs0 fault, severity=LOW, value=0.55.",
keyword_regex_extended,early sign of coolant flow drop on Machine 5,5,False,,W3,LOW,0.55,77.61445617675781,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 77.6 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,9.532928466796877,0,"[BASELINE-REGEX-EXTENDED] W3 fault, severity=LOW, value=0.55.",
keyword_regex_extended,bearing temperature spike on Machine 1,1,False,,Xs2,MEDIUM,0.75,37.76056671142578,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 37.8 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,12.148618698120115,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=MEDIUM, value=0.75.",
keyword_regex_extended,motor temp anomaly on Machine 2,2,False,,Xs2,MEDIUM,0.75,34.58878326416016,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 34.6 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,12.746095657348633,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=MEDIUM, value=0.75.",
keyword_regex_extended,oil pressure surge on Machine 3,3,False,,Xs4,MEDIUM,0.75,41.819671630859375,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.8 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,8.553743362426758,0,"[BASELINE-REGEX-EXTENDED] Xs4 fault, severity=MEDIUM, value=0.75.",
keyword_regex_extended,vibration above normal on Machine 4,4,False,,Xs0,MEDIUM,0.75,39.218299865722656,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 39.2 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,8.416175842285156,0,"[BASELINE-REGEX-EXTENDED] Xs0 fault, severity=MEDIUM, value=0.75.",
keyword_regex_extended,coolant flow disruption on Machine 5,5,False,,W3,MEDIUM,0.75,52.78508758544922,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 52.8 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,9.047746658325195,0,"[BASELINE-REGEX-EXTENDED] W3 fault, severity=MEDIUM, value=0.75.",
keyword_regex_extended,catastrophic bearing failure on Machine 1,1,False,,Xs2,HIGH,0.92,8.126693725585938,OFFLINE,80.0,18.594,"[Floor Manager] Metal Press OFFLINE at RUL 8.1 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Metal Press workload to remaining online machines. Factory at 80.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 18.59.",5.0,5.0,5.0,5.0,5.0,5.0,,7.712602615356445,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=HIGH, value=0.92.",
keyword_regex_extended,complete motor breakdown on Machine 2,2,False,,Xs2,MEDIUM,0.75,40.90077209472656,ONLINE,80.0,18.594,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 40.9 cycles — next scheduled inspection on-cycle. Factory at 80.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,9.67121124267578,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=MEDIUM, value=0.75.",
keyword_regex_extended,oil pressure rupture on Machine 3,3,False,,Xs4,HIGH,0.92,12.67091178894043,OFFLINE,60.0,24.792,"[Floor Manager] PCB Line OFFLINE at RUL 12.7 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute PCB Line workload to remaining online machines. Factory at 60.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 24.79.",5.0,5.0,5.0,5.0,5.0,5.0,,7.580757141113281,0,"[BASELINE-REGEX-EXTENDED] Xs4 fault, severity=HIGH, value=0.92.",
keyword_regex_extended,explosion in Machine 4,4,False,,Xs2,HIGH,0.92,8.995492935180664,OFFLINE,40.0,37.188,"[Floor Manager] Final Assembly OFFLINE at RUL 9.0 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Final Assembly workload to remaining online machines. Factory at 40.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 37.19.",5.0,5.0,5.0,5.0,5.0,5.0,,7.535219192504883,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=HIGH, value=0.92.",
keyword_regex_extended,shaft lock on Machine 5,5,False,,Xs2,HIGH,0.92,8.457731246948242,OFFLINE,20.0,74.375,"[Floor Manager] QC & Pack OFFLINE at RUL 8.5 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute QC & Pack workload to remaining online machines. Factory at 20.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 74.38.",5.0,5.0,5.0,5.0,5.0,5.0,,7.916450500488281,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=HIGH, value=0.92.",
keyword_regex_extended,bearing overheat on metal press,1,False,,Xs2,MEDIUM,0.75,35.470096588134766,ONLINE,40.0,37.188,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 35.5 cycles — next scheduled inspection on-cycle. Factory at 40.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,9.551048278808594,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=MEDIUM, value=0.75.",
keyword_regex_extended,oil pressure surge on QC line,5,False,,Xs4,MEDIUM,0.75,41.2474250793457,ONLINE,60.0,24.792,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.2 cycles — next scheduled inspection on-cycle. Factory at 60.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,10.109424591064451,0,"[BASELINE-REGEX-EXTENDED] Xs4 fault, severity=MEDIUM, value=0.75.",
keyword_regex_extended,catastrophic failure on paint and coat,2,False,,Xs2,HIGH,0.92,8.863456726074219,OFFLINE,40.0,37.188,"[Floor Manager] Paint & Coat OFFLINE at RUL 8.9 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Paint & Coat workload to remaining online machines. Factory at 40.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 37.19.",5.0,5.0,5.0,5.0,5.0,5.0,,12.29715347290039,0,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=HIGH, value=0.92.",
keyword_regex_extended,hi,1,True,"Input too short. Describe a machine fault e.g., 'bearing temperature spike on Machine 4'.",,,,,REJECTED,,,,,,,,,,,0.005960464477539,0,,
keyword_regex_extended,what is the weather today,1,True,"Unrecognized fault type. Try something like: 'high pressure in compressor', 'bearing overheat on Machine 3', or 'vibration spike on Metal Press'.",,,,,REJECTED,,,,,,,,,,,0.0197887420654296,0,,
keyword_regex_extended,minor bearing wobble on Machine 1,1,False,,Xs2,LOW,0.55,73.66802978515625,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 73.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,9.904146194458008,1,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=LOW, value=0.55.",
keyword_regex_extended,slight motor temp drift on Machine 2,2,False,,Xs2,LOW,0.55,75.85834503173828,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 75.9 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,8.738994598388672,1,"[BASELINE-REGEX-EXTENDED] Xs2 fault, severity=LOW, value=0.55.",
keyword_regex_extended,subtle pressure creep on Machine 3,3,False,,Xs4,LOW,0.55,75.36026000976562,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 75.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,7.886648178100586,1,"[BASELINE-REGEX-EXTENDED] Xs4 fault, severity=LOW, value=0.55.",
